513500	Concepción Valerio is taking out another loan on Kiva	We wanted to let you know that Concepción Valerio has another loan posted on Kiva! Here's the description of their new loan:\n\nConcepción used his previous loan to buy a cooler and to adapt his kitchen to set up a restaurant in his house.  He also bought utensils and provisions to be able to cook lunches and fast food.\r\n\r\nNow he's requesting a new loan to continue buying work utensils and provisions to make fast food and lunch.  He has regular customers because of his excellent location.  He's only looking for capital to be able to serve those customers lunch and meals.\r\n\r\nConcepción wants to say the following to his Kiva funders: "I've already received two loans with you, which I've tried very hard to repay punctually.  I hope you continue to support me.  Thanks to you, I see my business getting stronger and my living conditions improving."\r\n\n\nYou can see Concepción Valerio's new loan by visiting <a href="http://www.kiva.org/lend/483470?_te=rlnol">http://www.kiva.org/lend/483470?_te=rlnol</a>.				0	0	2012-10-14 12:50:02 -0400
513498	Vilma is taking out another loan on Kiva	We wanted to let you know that Vilma has another loan posted on Kiva! Here's the description of their new loan:\n\nThis is Vilma. She previously accessed a 10,000 PHP loan that she used to buy additional stock of supplies and products. Her earnings were a big help for the education of her children and in their personal, household and business expenditures. \r\n\r\nShe would like to apply for another 30,000 PHP loan to buy additional stocks supplies and products. More items to sell will result in better profit. Her profits from the business will definitely help her cover her daily needs and the educational expenses of her children. She looks forward to this financial increase with gladness and thankfulness in her heart. \r\n\r\nVilma hopes her business will expand and grow through all her hard work on her business. She also hopes to give her children a good and quality education. She faithfully meets up with her co-fellowship* members to share stories of her work every week and also draw strength and inspiration from the Word of God she studies.\r\n\r\n* All CCT community partners / clients are organized into fellowship groups that meet on a weekly basis. A fellowship group is composed of 15 to 30 community partners. The fellowship groups gather each week to study the Word of God, build social capital, and repay Micro Finance loans.\r\n\r\n\n\nYou can see Vilma's new loan by visiting <a href="http://www.kiva.org/lend/481982?_te=rlnol">http://www.kiva.org/lend/481982?_te=rlnol</a>.				0	0	2012-10-14 12:40:02 -0400
513497	Violeta is taking out another loan on Kiva	We wanted to let you know that Violeta has another loan posted on Kiva! Here's the description of their new loan:\n\nThis is Violeta. She previously accessed a 12,000 PHP loan that she used to buy additional stock of liquor and other beverages. Her earnings were a big help for the education of her children and for her personal, household and business expenditures. \r\n\r\nShe would like to apply for another 14,000 PHP loan to buy additional stock of liquor and other beverages. More items to sell will result in a better profit. Her profits from business will definitely help her sustain her daily needs and the educational expenses of her children. She looks forward to this financial increase with gladness and thankfulness in her heart. \r\n\r\nVioleta hopes her business will expand through all her hard work. She faithfully meets up with her co-fellowship* members to share stories of her work every week. It is where she can also draw strength and inspiration from the word of God she studies.\r\n\r\n*All CCT community partners/clients are organized into fellowship groups that meet on a weekly basis. A fellowship group is composed of 15 to 30 community partners. The fellowship groups gather each week to study the word of God, build social capital and repay microfinance loans.\r\n\r\n\n\nYou can see Violeta's new loan by visiting <a href="http://www.kiva.org/lend/481978?_te=rlnol">http://www.kiva.org/lend/481978?_te=rlnol</a>.				0	0	2012-10-14 12:30:01 -0400
513496	Juanita is taking out another loan on Kiva	We wanted to let you know that Juanita has another loan posted on Kiva! Here's the description of their new loan:\n\nThis is Juanita. She previously accessed an 14,000 PHP loan that she used to purchase merchandise to sell in her business. Her earnings were a big for her children’s education and in their personal, house hold and business expenditures.\r\n\r\nShe would like to apply for another 20,000 PHP loan to buy more merchandise to increase her product inventory. The more items she has on display and  on hand the better. More items to sell will result in better profit. Her profits from the business will definitely help her to sustain her children’s education and daily needs. She looks forward to this financial increase with gladness and thankfulness in her heart. \r\n\r\nJuanita fervently hopes that her children will be able to graduate one day. She faithfully meets up with her co-fellowship* members to share stories of her work every week and where she can also draw strength and inspiration from the Word of God she studies.\r\n\r\n* All CCT community partners/clients are organized into fellowship groups that meet on a weekly basis. A fellowship group is composed of 15 to 30 community partners. The fellowship groups gather each week to study the Word of God, build social capital, and pay Micro Finance loans.\r\n\r\n\n\nYou can see Juanita's new loan by visiting <a href="http://www.kiva.org/lend/481964?_te=rlnol">http://www.kiva.org/lend/481964?_te=rlnol</a>.				0	0	2012-10-14 12:10:02 -0400
513492	Ligaya is taking out another loan on Kiva	We wanted to let you know that Ligaya has another loan posted on Kiva! Here's the description of their new loan:\n\nThis is Ligaya. She previously accessed a 24,000 Philippine peso (PHP) loan that she used to buy additional inventory of clothes and processed meats. Her earnings were a big help with their personal, household and business expenditures. \r\n\r\nLigaya would like to apply for another 50,000 PHP loan to buy additional inventory of clothes and processed meats. More items to sell will result in better profit. Her profits from the business will definitely help her meet her daily needs. She looks forward to this financial increase with gladness and thankfulness in her heart. \r\n\r\nLigaya wants to improve her business and be more successful. She wants to extend help to her grandchildren who are now studying. Ligaya hopes that all of them will finish their studies. She is active in attending the weekly fellowship* as it helps her to believe more in God’s love for mankind. The Bible sharing allows her to learn more about the life of God.\r\n\r\n* All CCT community partners/clients are organized into fellowship groups that meet on a weekly basis. A fellowship group is comprised of 15 to 30 community partners. The fellowship groups gather each week to study the Word of God, build social capital, and pay microfinance loans.\r\n\r\n\r\n\r\n\n\nYou can see Ligaya's new loan by visiting <a href="http://www.kiva.org/lend/481923?_te=rlnol">http://www.kiva.org/lend/481923?_te=rlnol</a>.				0	0	2012-10-14 12:00:03 -0400
513493	Susan is taking out another loan on Kiva	We wanted to let you know that Susan has another loan posted on Kiva! Here's the description of their new loan:\n\nThis is Susan. She previously accessed a 10,000 PHP loan that she used to buy additional inventory of clothes and other merchandise for resale. Her earnings were a big help for the education of her children and in their personal, house hold and business expenditures. \r\n\r\nShe would like to apply for another 30,000 PHP loan for her to buy additional inventory of clothes and other merchandise. More items to sell will result for better profit. Her profits from the business will definitely help her sustain her daily needs and educational expenses of her children. She looks forward to this financial increase with gladness and thankfulness in her heart. \r\n\r\nIn the coming years, Susan dreams of being able to give her children a good and high quality education and hopes to give them a good future. She faithfully meets up with her co-fellowship* members to share stories of her work every week, where she can also draw strength and inspiration from the Word of God she studies.\r\n\r\n* All CCT community partners / clients are organized into fellowship groups that meet on a weekly basis. A fellowship group is composed of 15 to 30 community partners. The fellowship groups gather each week to study the Word of God, build social capital, and repay microfinance loans.\n\nYou can see Susan's new loan by visiting <a href="http://www.kiva.org/lend/481962?_te=rlnol">http://www.kiva.org/lend/481962?_te=rlnol</a>.				0	0	2012-10-14 12:00:03 -0400
513494	Eva Elena is taking out another loan on Kiva	We wanted to let you know that Eva Elena has another loan posted on Kiva! Here's the description of their new loan:\n\nEva invested her previous loan in the purchase of accessories, clothing inputs and stationery, for her variety store which is very well-known in the neighborhood by people who want to buy stationery, apparel inputs, feminine accessories and more. She was able to expand her business and offer more products to her clients, and this resulted in more income for herself and her family of two young children, whom she dreams of converting into successful people.\r\n\r\nFor this reason, she wants to continue increasing her business with the help of the loans. Today she is applying for a new loan  for the purchase of stationery, candy, cosmetics, and clothing accessories since it is the second season of the year - in which sales usually increase - and she is going to take advantage of this occasion. She has many years of experience in the business and she also has many loyal clients. \r\n\r\nEva wants to say the following to her Kiva donors: "Thank you or supporting me with the loan which they gave to me and was a great help for my business, I hope you continue supporting me."\n\nYou can see Eva Elena's new loan by visiting <a href="http://www.kiva.org/lend/483475?_te=rlnol">http://www.kiva.org/lend/483475?_te=rlnol</a>.				0	0	2012-10-14 12:00:03 -0400
513491	Estefania is taking out another loan on Kiva	We wanted to let you know that Estefania has another loan posted on Kiva! Here's the description of their new loan:\n\nEstefania belongs to the communal bank “Virgen del Carmen de Yuncaypata”. The bank is located in the community of Yuncaypata, belonging to the Cusco province and department.\r\n\r\nEstefania continues to make a living through agriculture. She has spent years in this business, which is doing well thanks to the effort that she puts into her business each day. She plants potatoes and barley, among others, to later sell in the Saturday markets, in one of the markets of the city of Cusco. Estefania is a responsible and hard-working person, and in this way that helps her family to come out ahead.\r\n\r\nEstefania is applying for the loan to buy fertilizers and soil nutrient additives for her small farm.\r\n\r\nEstefania is glad for the loan and promises to complete her payments.\r\n\n\nYou can see Estefania's new loan by visiting <a href="http://www.kiva.org/lend/483472?_te=rlnol">http://www.kiva.org/lend/483472?_te=rlnol</a>.				0	0	2012-10-14 11:30:03 -0400
513489	Julia is taking out another loan on Kiva	We wanted to let you know that Julia has another loan posted on Kiva! Here's the description of their new loan:\n\nThis is Julia. She previously accessed an 11,000 PHP loan that she used to purchase more quantities and varieties of grocery items and products needed in her business. Her earnings were a big help for her children’s education and in their personal household and business expenditures. \r\n\r\nShe would like to apply for a 15,000 PHP loan to buy groceries, toiletries, beverages and other products to add in her inventory. The more items displayed at the store, the better. More items to sell will result in better profit. Her profits from business will definitely help to sustain her family’s daily needs and the children’s education expense. She looks forward to this financial increase with gladness and thankfulness in her heart. \r\n\r\nJulia hopes to have a good life and that her business will grow and expand through all her hard work on it. She faithfully meets up with her co-fellowship* members to share stories of her work every week and where she can also draw strength and inspiration from the word of God she studies.\r\n\r\n* All CCT community partners / clients are organized into fellowship groups that meet on a weekly basis. A fellowship group is composed of 15 to 30 community partners. The fellowship groups gather each week to study the word of God, build social capital, and repay microfinance loans.\r\n\r\n\n\nYou can see Julia's new loan by visiting <a href="http://www.kiva.org/lend/481928?_te=rlnol">http://www.kiva.org/lend/481928?_te=rlnol</a>.				0	0	2012-10-14 11:20:02 -0400
513490	Emelio is taking out another loan on Kiva	We wanted to let you know that Emelio has another loan posted on Kiva! Here's the description of their new loan:\n\nEmelio previously accessed a 10,000 PHP loan to purchase more quantities and varieties of grocery items and products needed in his business. His earnings were a big help in his personal, household and business budgets. \r\n\r\nHe would like to apply for another 10,000 PHP loan to buy groceries, toiletries, beverages and other products to add to his inventory. The more items displayed at the store the better, resulting in increased profit which will definitely help him to meet his family's needs and children's educational expenses. He looks forward to this financial increase with gladness and thankfulness in his heart.\r\n\r\nEmelio hopes that his business will expand soon. He faithfully meets up with his co-fellowship members to share stories of his work every week and to  also draw strength and inspiration from the Word of God he studies.\r\n\r\n* All CCT community partners / clients are organized into fellowship groups that meet on a weekly basis. A fellowship group is composed of 15 to 30 community partners. The fellowship groups gather each week to study the Word of God, build social capital, and pay Micro Finance loans.\r\n\n\nYou can see Emelio's new loan by visiting <a href="http://www.kiva.org/lend/481936?_te=rlnol">http://www.kiva.org/lend/481936?_te=rlnol</a>.				0	0	2012-10-14 11:20:02 -0400
513488	Hilaria is taking out another loan on Kiva	We wanted to let you know that  Hilaria has another loan posted on Kiva! Here's the description of their new loan:\n\nThe member, Hilaria, belongs to Virgen del Carmen de Yuncaypata Communal Bank, located in the community of Yuncaypata in the province and department of Cusco.  Hilaria continues with her business buying and selling dried goods such as quinoa and tarwi beans.\r\n\r\nShe has been in this business for years and it's going well for her thanks to the effort she puts into it every day.  She buys her merchandise in the district of Pisaq and later sells it in the street markets in one of the markets in Cusco.  She's a responsible and hardworking person, this being the way she gets her family ahead.\r\n\r\nShe's requesting the loan to buy merchandise wholesale, such as tarwi beans.\r\n\r\nShe's happy about the loan and pledges to make the payments punctually.\r\n\n\nYou can see  Hilaria's new loan by visiting <a href="http://www.kiva.org/lend/483469?_te=rlnol">http://www.kiva.org/lend/483469?_te=rlnol</a>.				0	0	2012-10-14 10:40:02 -0400
513487	Oneida is taking out another loan on Kiva	We wanted to let you know that Oneida has another loan posted on Kiva! Here's the description of their new loan:\n\nOneida invested her previous Kiva loan in buying perfume, creams, cosmetics, clothing, footwear, and household items, and sold them to her customers who bought the merchandise through her specialized guides and catalogues.  She managed to sell everything she bought with her previous loan so, enthusiastic, now she's requesting another loan to buy the same type of products--perfume, cosmetics, clothing, etc.\r\n\r\nThe second part of the year is the season with peak sales for this type of business.  She has her steady customers and is a very good neighbor, which allows her to increase her referred customers.\r\n\r\nOneida wants to say the following to her funders: "Many thanks to Kiva and to Fundación Mario Santo Domingo.  I hope to continue getting your financial support to continue expanding my business."\r\n\n\nYou can see Oneida's new loan by visiting <a href="http://www.kiva.org/lend/483467?_te=rlnol">http://www.kiva.org/lend/483467?_te=rlnol</a>.				0	0	2012-10-14 10:30:02 -0400
513486	Juana Nazaria is taking out another loan on Kiva	We wanted to let you know that Juana Nazaria has another loan posted on Kiva! Here's the description of their new loan:\n\nJuana Nazaria, 54, is married.  She didn't have the opportunity to go to school.  She has five children, none of whom is in school.  She makes a living as a weaver.  She started this business knitting, and has been a weaver for three years.  She has the support of her husband, who also is a weaver.\r\n\r\nShe's requesting a loan to buy different types and colors of thread.\r\n\r\nIn the future, she hopes to have fabric and to improve her capital and her family's living conditions.\r\n\n\nYou can see Juana Nazaria's new loan by visiting <a href="http://www.kiva.org/lend/483016?_te=rlnol">http://www.kiva.org/lend/483016?_te=rlnol</a>.				0	0	2012-10-14 09:50:01 -0400
513485	Elvera is taking out another loan on Kiva	We wanted to let you know that Elvera has another loan posted on Kiva! Here's the description of their new loan:\n\nThis is Elvera. She previously accessed a 22,000 PHP loan that she used to buy more quantities of products like meats, rice, vegetables, condiments, and seasonings. Her earnings were a big help for the education of her children and in their personal, household, and business expenditures. \r\n\r\nShe would like to apply for another loan for 50,000 PHP to purchase raw ingredients and supplies needed in her business. Her profits from business will definitely help her to sustain her daily needs and educational expenses of her children. She looks forward to this financial increase with gladness and thankfulness in her heart. \r\n\r\nElvera dreams of being able to give her children a good and high quality education through all her hard work on her business. She faithfully meets up with her co-fellowship* members to share stories of her work every week and draw strength and inspiration from the Word of God she studies.\r\n\r\n* All CCT community partners / clients are organized into fellowship groups that meet on a weekly basis. A fellowship group is composed of 15 to 30 community partners. The fellowship groups gather each week to study the Word of God, build social capital, and pay microfinance loans.\r\n\r\n\n\nYou can see Elvera's new loan by visiting <a href="http://www.kiva.org/lend/481918?_te=rlnol">http://www.kiva.org/lend/481918?_te=rlnol</a>.				0	0	2012-10-14 09:30:02 -0400
513484	Jannifer is taking out another loan on Kiva	We wanted to let you know that Jannifer has another loan posted on Kiva! Here's the description of their new loan:\n\nJannifer lives in the Malindi area of Coast Province, Kenya. She is married and owns a grocery stall, which she has been operating for three years. In this business, Jannifer now sells greens, fruits, vegetables, etc. Jannifer has two school-going children.\r\nJannifer learned about Milango through a friend. She aims to access credit to improve her business operations. The challenges she is facing are price fluctuations and inflation, challenges purchasing stock, and a seasonal business climate.\r\nJannifer is applying for a loan of 41900 Kenya shillings to buy vegetables and tomatoes wholesale. The extra income from the loan will be added to her savings to expand the business. Her plans for the future are to start other businesses and also to open stalls in different areas.      \r\n\n\nYou can see Jannifer's new loan by visiting <a href="http://www.kiva.org/lend/481833?_te=rlnol">http://www.kiva.org/lend/481833?_te=rlnol</a>.				0	0	2012-10-14 08:30:02 -0400
513483	Clotilde is taking out another loan on Kiva	We wanted to let you know that Clotilde has another loan posted on Kiva! Here's the description of their new loan:\n\nThe borrower continues to make her living in agriculture. She has a plot of land where she plants potatoes and vegetables like carrots, tomatoes, and pumpkins. She then sells these at the market. She works from 8:00am until 5:00pm. She also makes a living in transportation. Her husband has a taxi service. She has worked in agriculture for eight years and has helped get her children ahead with this work. \r\n\r\nShe needs this loan to buy seeds and fertilizers for her farmland. She is very thankful and appreciates her loan through this process. She has committed to comply with discipline as she has with her previous loans. \n\nYou can see Clotilde's new loan by visiting <a href="http://www.kiva.org/lend/483446?_te=rlnol">http://www.kiva.org/lend/483446?_te=rlnol</a>.				0	0	2012-10-14 02:40:02 -0400
513481	Fatuma is taking out another loan on Kiva	We wanted to let you know that Fatuma has another loan posted on Kiva! Here's the description of their new loan:\n\nFatuma, 38, is a mother of three children who are attending a primary school. She had a charcoal selling business which has provided her with the opportunity to progress in life. To continue helping her husband in the daily expenses, Fatuma decided to start a food stall that is located at the market center. The business has been doing well. Her dream is to have a hotel in future. She narrates that price fluctuations are a major challenge she faces.\r\n\r\nShe is requesting a loan in the amount of KSH 35,000 to buy ingredients such as beans, rice, flour, flavorings, etc. Fatuma hopes to improve her living standards. Thanks to the loans she is receiving from Kiva through Yehu, she is sure that they will boost her business.\n\nYou can see Fatuma's new loan by visiting <a href="http://www.kiva.org/lend/481798?_te=rlnol">http://www.kiva.org/lend/481798?_te=rlnol</a>.				0	0	2012-10-14 01:20:02 -0400
513482	Mwendwa is taking out another loan on Kiva	We wanted to let you know that Mwendwa has another loan posted on Kiva! Here's the description of their new loan:\n\nMwendwa used his previous loan to buy timber and nails. He made and sold more furniture and hence, made more income.  He used the additional income from the business to buy more timber.  He has requested another loan of 20,000 KES to buy timber.\n\nYou can see Mwendwa's new loan by visiting <a href="http://www.kiva.org/lend/481808?_te=rlnol">http://www.kiva.org/lend/481808?_te=rlnol</a>.				0	0	2012-10-14 01:20:02 -0400
513480	Antolina is taking out another loan on Kiva	We wanted to let you know that Antolina has another loan posted on Kiva! Here's the description of their new loan:\n\nThis partner belongs to the communal bank "Virgen del Carmen de Yuncaypata"; the bank is located in the community of Yuncaypata, belonging to the province of Cusco and department of Cusco. \r\n\r\nThis partner is Antolina; she continues with her business selling dry goods like wheat, quinoa, garbanzos, and beans. She sells in one of the markets in the city of Cusco from 8:00 a.m. until 4:00 p.m. She’s been in this business for years, which goes well, thanks to the effort that she puts into her business every day, being that this is the way that she gets her family ahead. \r\n\r\nThis partner requests the loan for the purchase of dry goods in bulk, such as wheat and corn.\r\n\r\nShe is grateful to those who are part of her dream in this way, and she is committed to making the loan payments in the established time. \r\n\n\nYou can see Antolina's new loan by visiting <a href="http://www.kiva.org/lend/483456?_te=rlnol">http://www.kiva.org/lend/483456?_te=rlnol</a>.				0	0	2012-10-14 12:50:02 -0400
513479	Salina  is taking out another loan on Kiva	We wanted to let you know that Salina  has another loan posted on Kiva! Here's the description of their new loan:\n\nSalina has been selling vegetables and fruits for the past five years and earns a monthly income of KES 20,000. She has requested a second loan of KES 59,500 to purchase more fruits and vegetables to sell.\r\n\r\nThe anticipated profit from the business will help her build rental houses for additional income. Her dream is to be successful in life and educate her children.\n\nYou can see Salina 's new loan by visiting <a href="http://www.kiva.org/lend/481792?_te=rlnol">http://www.kiva.org/lend/481792?_te=rlnol</a>.				0	0	2012-10-14 12:40:02 -0400
513478	Emily is taking out another loan on Kiva	We wanted to let you know that Emily has another loan posted on Kiva! Here's the description of their new loan:\n\nEmily has been in this business for the past two years now and earns a monthly income of KES 25,000. She has requested a second loan of KES 40,000 to buy more maize to stock in her business. \r\n\r\nThe profit she gets would help her buy more dry maize and millet to sell at her posho mill. Her dreams are to build rental houses and expand her business for more income.\r\n\n\nYou can see Emily's new loan by visiting <a href="http://www.kiva.org/lend/481790?_te=rlnol">http://www.kiva.org/lend/481790?_te=rlnol</a>.				0	0	2012-10-13 11:50:01 -0400
513477	Peter  is taking out another loan on Kiva	We wanted to let you know that Peter  has another loan posted on Kiva! Here's the description of their new loan:\n\nPeter has requested a second loan of 20,000 KES to purchase fruits, vegetables, beans and maize for sale. Profit made will aid him in paying his rent and his children's school fees. His dream is to one day purchase a piece of land and build his own house, as well as to see his children get the best education. \n\nYou can see Peter 's new loan by visiting <a href="http://www.kiva.org/lend/481785?_te=rlnol">http://www.kiva.org/lend/481785?_te=rlnol</a>.				0	0	2012-10-13 11:40:03 -0400
